base_exact,base_oracle,base_unique_candidates,case_id,condition_id,condition_label,effective_calls,evidence_source,exact,expanded_oracle,family,final_answer,harmful_intervention,helpful_intervention,new_correct_generated,partial_correct,partial_total,reasoning_effort,repair_created_correct_answer,requested_model,review_calls,review_candidate_oracle,review_unique_outputs,source_case_id,source_iteration,strategy_id,strategy_name
0,1,,i013-cal-t4-logic-03,terra-low,Terra Low,6,new-transfer-call,1,,logic,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}",0,1,,17,17,low,,gpt-5.6-terra,1,,,cal-t4-logic-03,13,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair
1,1,,i017-cal-t4-logic-02,terra-low,Terra Low,6,new-transfer-call,1,,logic,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}",0,0,,17,17,low,,gpt-5.6-terra,1,,,cal-t4-logic-02,17,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair
1,1,,i017-cal-t4-sequence-01,terra-low,Terra Low,6,new-transfer-call,1,,sequence,"{""answer"":[85,8,87]}",0,0,,3,3,low,,gpt-5.6-terra,1,,,cal-t4-sequence-01,17,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair
1,1,,i021-cal-t4-sequence-01,terra-low,Terra Low,6,new-transfer-call,1,,sequence,"{""answer"":[56,27,37]}",0,0,,3,3,low,,gpt-5.6-terra,1,,,cal-t4-sequence-01,21,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair
1,1,,i021-cal-t4-constraint-04,terra-low,Terra Low,6,new-transfer-call,1,,constraint,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""W"",""J12"":""X"",""J2"":""X"",""J3"":""Y"",""J4"":""Y"",""J5"":""Z"",""J6"":""Y"",""J7"":""X"",""J8"":""Z"",""J9"":""W""},""total_cost"":133}",0,0,,13,13,low,,gpt-5.6-terra,1,,,cal-t4-constraint-04,21,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair
1,1,,i029-cal-t4-constraint-02,terra-low,Terra Low,6,new-transfer-call,1,,constraint,"{""answer"":{""J1"":""W"",""J10"":""W"",""J11"":""Y"",""J12"":""Z"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""X"",""J6"":""Z"",""J7"":""X"",""J8"":""Y"",""J9"":""Y""},""total_cost"":173}",0,0,,13,13,low,,gpt-5.6-terra,1,,,cal-t4-constraint-02,29,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair
1,1,,i029-cal-t4-logic-01,terra-low,Terra Low,6,new-transfer-call,1,,logic,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}",0,0,,17,17,low,,gpt-5.6-terra,1,,,cal-t4-logic-01,29,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair
1,1,,i030-cal-t4-logic-06,terra-low,Terra Low,6,new-transfer-call,1,,logic,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}",0,0,,17,17,low,,gpt-5.6-terra,1,,,cal-t4-logic-06,30,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair
1,1,,i030-cal-t4-sequence-06,terra-low,Terra Low,5,new-transfer-call,1,,sequence,"{""answer"":[64,67,15]}",0,0,,3,3,low,,gpt-5.6-terra,0,,,cal-t4-sequence-06,30,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair
1,1,,i012-cal-t4-sequence-01,terra-low,Terra Low,5,new-transfer-call,1,,sequence,"{""answer"":[90,46,78]}",0,0,,3,3,low,,gpt-5.6-terra,0,,,cal-t4-sequence-01,12,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
0,0,,i012-cal-t4-constraint-03,terra-low,Terra Low,8,new-transfer-call,0,,constraint,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""Z"",""J12"":""W"",""J2"":""Y"",""J3"":""X"",""J4"":""Z"",""J5"":""X"",""J6"":""Y"",""J7"":""W"",""J8"":""W"",""J9"":""X""},""total_cost"":146}",0,0,,8,13,low,,gpt-5.6-terra,3,,,cal-t4-constraint-03,12,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
1,1,,i013-cal-t4-constraint-04,terra-low,Terra Low,8,new-transfer-call,1,,constraint,"{""answer"":{""J1"":""W"",""J10"":""W"",""J11"":""W"",""J12"":""X"",""J2"":""Z"",""J3"":""Y"",""J4"":""X"",""J5"":""Z"",""J6"":""Z"",""J7"":""X"",""J8"":""Y"",""J9"":""Y""},""total_cost"":138}",0,0,,13,13,low,,gpt-5.6-terra,3,,,cal-t4-constraint-04,13,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
0,1,,i013-cal-t4-logic-03,terra-low,Terra Low,8,new-transfer-call,1,,logic,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}",0,1,,17,17,low,,gpt-5.6-terra,3,,,cal-t4-logic-03,13,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
1,1,,i017-cal-t4-logic-02,terra-low,Terra Low,8,new-transfer-call,1,,logic,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}",0,0,,17,17,low,,gpt-5.6-terra,3,,,cal-t4-logic-02,17,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
1,1,,i017-cal-t4-sequence-01,terra-low,Terra Low,8,new-transfer-call,1,,sequence,"{""answer"":[85,8,87]}",0,0,,3,3,low,,gpt-5.6-terra,3,,,cal-t4-sequence-01,17,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
1,1,,i021-cal-t4-sequence-01,terra-low,Terra Low,8,new-transfer-call,1,,sequence,"{""answer"":[56,27,37]}",0,0,,3,3,low,,gpt-5.6-terra,3,,,cal-t4-sequence-01,21,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
1,1,,i021-cal-t4-constraint-04,terra-low,Terra Low,8,new-transfer-call,1,,constraint,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""W"",""J12"":""X"",""J2"":""X"",""J3"":""Y"",""J4"":""Y"",""J5"":""Z"",""J6"":""Y"",""J7"":""X"",""J8"":""Z"",""J9"":""W""},""total_cost"":133}",0,0,,13,13,low,,gpt-5.6-terra,3,,,cal-t4-constraint-04,21,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
1,1,,i029-cal-t4-constraint-02,terra-low,Terra Low,8,new-transfer-call,1,,constraint,"{""answer"":{""J1"":""W"",""J10"":""W"",""J11"":""Y"",""J12"":""Z"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""X"",""J6"":""Z"",""J7"":""X"",""J8"":""Y"",""J9"":""Y""},""total_cost"":173}",0,0,,13,13,low,,gpt-5.6-terra,3,,,cal-t4-constraint-02,29,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
1,1,,i029-cal-t4-logic-01,terra-low,Terra Low,8,new-transfer-call,1,,logic,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}",0,0,,17,17,low,,gpt-5.6-terra,3,,,cal-t4-logic-01,29,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
1,1,,i030-cal-t4-logic-06,terra-low,Terra Low,8,new-transfer-call,1,,logic,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}",0,0,,17,17,low,,gpt-5.6-terra,3,,,cal-t4-logic-06,30,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
1,1,,i030-cal-t4-sequence-06,terra-low,Terra Low,5,new-transfer-call,1,,sequence,"{""answer"":[64,67,15]}",0,0,,3,3,low,,gpt-5.6-terra,0,,,cal-t4-sequence-06,30,repair-falsify-5x3-efficient,Three-Review Five-Bank Falsifying Repair
1,1,,i012-cal-t4-sequence-01,terra-low,Terra Low,5,new-transfer-call,1,,sequence,"{""answer"":[90,46,78]}",0,0,,3,3,low,,gpt-5.6-terra,0,,,cal-t4-sequence-01,12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
0,0,,i012-cal-t4-constraint-03,terra-low,Terra Low,8,new-transfer-call,0,,constraint,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""Z"",""J12"":""Y"",""J2"":""W"",""J3"":""W"",""J4"":""Z"",""J5"":""W"",""J6"":""Y"",""J7"":""X"",""J8"":""Z"",""J9"":""X""},""total_cost"":164}",0,0,,4,13,low,,gpt-5.6-terra,3,,,cal-t4-constraint-03,12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
1,1,,i013-cal-t4-constraint-04,terra-low,Terra Low,8,new-transfer-call,1,,constraint,"{""answer"":{""J1"":""W"",""J10"":""W"",""J11"":""W"",""J12"":""X"",""J2"":""Z"",""J3"":""Y"",""J4"":""X"",""J5"":""Z"",""J6"":""Z"",""J7"":""X"",""J8"":""Y"",""J9"":""Y""},""total_cost"":138}",0,0,,13,13,low,,gpt-5.6-terra,3,,,cal-t4-constraint-04,13,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
0,1,,i013-cal-t4-logic-03,terra-low,Terra Low,8,new-transfer-call,1,,logic,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}",0,1,,17,17,low,,gpt-5.6-terra,3,,,cal-t4-logic-03,13,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
1,1,,i017-cal-t4-logic-02,terra-low,Terra Low,8,new-transfer-call,1,,logic,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}",0,0,,17,17,low,,gpt-5.6-terra,3,,,cal-t4-logic-02,17,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
1,1,,i017-cal-t4-sequence-01,terra-low,Terra Low,8,new-transfer-call,1,,sequence,"{""answer"":[85,8,87]}",0,0,,3,3,low,,gpt-5.6-terra,3,,,cal-t4-sequence-01,17,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
1,1,,i021-cal-t4-sequence-01,terra-low,Terra Low,8,new-transfer-call,1,,sequence,"{""answer"":[56,27,37]}",0,0,,3,3,low,,gpt-5.6-terra,3,,,cal-t4-sequence-01,21,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
1,1,,i021-cal-t4-constraint-04,terra-low,Terra Low,8,new-transfer-call,1,,constraint,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""W"",""J12"":""X"",""J2"":""X"",""J3"":""Y"",""J4"":""Y"",""J5"":""Z"",""J6"":""Y"",""J7"":""X"",""J8"":""Z"",""J9"":""W""},""total_cost"":133}",0,0,,13,13,low,,gpt-5.6-terra,3,,,cal-t4-constraint-04,21,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
1,1,,i029-cal-t4-constraint-02,terra-low,Terra Low,8,new-transfer-call,1,,constraint,"{""answer"":{""J1"":""W"",""J10"":""W"",""J11"":""Y"",""J12"":""Z"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""X"",""J6"":""Z"",""J7"":""X"",""J8"":""Y"",""J9"":""Y""},""total_cost"":173}",0,0,,13,13,low,,gpt-5.6-terra,3,,,cal-t4-constraint-02,29,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
1,1,,i029-cal-t4-logic-01,terra-low,Terra Low,8,new-transfer-call,1,,logic,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}",0,0,,17,17,low,,gpt-5.6-terra,3,,,cal-t4-logic-01,29,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
1,1,,i030-cal-t4-logic-06,terra-low,Terra Low,8,new-transfer-call,1,,logic,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}",0,0,,17,17,low,,gpt-5.6-terra,3,,,cal-t4-logic-06,30,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
1,1,,i030-cal-t4-sequence-06,terra-low,Terra Low,5,new-transfer-call,1,,sequence,"{""answer"":[64,67,15]}",0,0,,3,3,low,,gpt-5.6-terra,0,,,cal-t4-sequence-06,30,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination
0,0,,i012-cal-t4-sequence-01,luna-medium,Luna Medium,1,new-transfer-call,0,,sequence,"{""answer"":[0,0,0]}",0,0,,0,3,medium,,gpt-5.6-luna,0,,,cal-t4-sequence-01,12,direct-1,Direct One
0,0,,i012-cal-t4-constraint-03,luna-medium,Luna Medium,1,new-transfer-call,0,,constraint,"{""answer"":{""J1"":""Y"",""J10"":""W"",""J11"":""W"",""J12"":""Z"",""J2"":""Y"",""J3"":""X"",""J4"":""W"",""J5"":""X"",""J6"":""Y"",""J7"":""Z"",""J8"":""Z"",""J9"":""X""},""total_cost"":156}",0,0,,10,13,medium,,gpt-5.6-luna,0,,,cal-t4-constraint-03,12,direct-1,Direct One
0,0,,i013-cal-t4-constraint-04,luna-medium,Luna Medium,1,new-transfer-call,0,,constraint,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Y"",""J12"":""Y"",""J2"":""Z"",""J3"":""Y"",""J4"":""X"",""J5"":""W"",""J6"":""W"",""J7"":""X"",""J8"":""Z"",""J9"":""Z""},""total_cost"":122}",0,0,,5,13,medium,,gpt-5.6-luna,0,,,cal-t4-constraint-04,13,direct-1,Direct One
1,1,,i013-cal-t4-logic-03,luna-medium,Luna Medium,1,new-transfer-call,1,,logic,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}",0,0,,17,17,medium,,gpt-5.6-luna,0,,,cal-t4-logic-03,13,direct-1,Direct One
0,0,,i017-cal-t4-logic-02,luna-medium,Luna Medium,1,new-transfer-call,0,,logic,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}",0,0,,9,17,medium,,gpt-5.6-luna,0,,,cal-t4-logic-02,17,direct-1,Direct One
0,0,,i017-cal-t4-sequence-01,luna-medium,Luna Medium,1,new-transfer-call,0,,sequence,"{""answer"":[3,4,5]}",0,0,,0,3,medium,,gpt-5.6-luna,0,,,cal-t4-sequence-01,17,direct-1,Direct One
1,1,,i021-cal-t4-sequence-01,luna-medium,Luna Medium,1,new-transfer-call,1,,sequence,"{""answer"":[56,27,37]}",0,0,,3,3,medium,,gpt-5.6-luna,0,,,cal-t4-sequence-01,21,direct-1,Direct One
0,0,,i021-cal-t4-constraint-04,luna-medium,Luna Medium,1,new-transfer-call,0,,constraint,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""W"",""J12"":""Y"",""J2"":""Z"",""J3"":""X"",""J4"":""X"",""J5"":""W"",""J6"":""Y"",""J7"":""X"",""J8"":""Z"",""J9"":""Y""},""total_cost"":148}",0,0,,6,13,medium,,gpt-5.6-luna,0,,,cal-t4-constraint-04,21,direct-1,Direct One
0,0,,i029-cal-t4-constraint-02,luna-medium,Luna Medium,1,new-transfer-call,0,,constraint,"{""answer"":{""J1"":""W"",""J10"":""Y"",""J11"":""Z"",""J12"":""Z"",""J2"":""X"",""J3"":""X"",""J4"":""Y"",""J5"":""Y"",""J6"":""Z"",""J7"":""X"",""J8"":""W"",""J9"":""W""},""total_cost"":185}",0,0,,4,13,medium,,gpt-5.6-luna,0,,,cal-t4-constraint-02,29,direct-1,Direct One
0,0,,i029-cal-t4-logic-01,luna-medium,Luna Medium,1,new-transfer-call,0,,logic,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}",0,0,,9,17,medium,,gpt-5.6-luna,0,,,cal-t4-logic-01,29,direct-1,Direct One
1,1,,i030-cal-t4-logic-06,luna-medium,Luna Medium,1,new-transfer-call,1,,logic,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}",0,0,,17,17,medium,,gpt-5.6-luna,0,,,cal-t4-logic-06,30,direct-1,Direct One
0,0,,i030-cal-t4-sequence-06,luna-medium,Luna Medium,1,new-transfer-call,0,,sequence,"{""answer"":[-1,-1,-1]}",0,0,,0,3,medium,,gpt-5.6-luna,0,,,cal-t4-sequence-06,30,direct-1,Direct One
1,1,,i012-cal-t4-sequence-01,luna-medium,Luna Medium,5,new-transfer-call,1,,sequence,"{""answer"":[90,46,78]}",0,0,,3,3,medium,,gpt-5.6-luna,0,,,cal-t4-sequence-01,12,plurality-5,Five-Vote Plurality
0,0,,i012-cal-t4-constraint-03,luna-medium,Luna Medium,5,new-transfer-call,0,,constraint,"{""answer"":{""J1"":""Y"",""J10"":""W"",""J11"":""W"",""J12"":""Z"",""J2"":""Y"",""J3"":""X"",""J4"":""W"",""J5"":""X"",""J6"":""Y"",""J7"":""Z"",""J8"":""Z"",""J9"":""X""},""total_cost"":156}",0,0,,10,13,medium,,gpt-5.6-luna,0,,,cal-t4-constraint-03,12,plurality-5,Five-Vote Plurality
